ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20130507,TX,1.45,98.55,92.13,72.82,40.58,12.88,5/7/13,5/13/13,1
20130430,TX,1.45,98.55,91.99,73.73,36.42,10.09,4/30/13,5/6/13,1
20130423,TX,1.45,98.55,92.21,70.03,38.05,11.93,4/23/13,4/29/13,1
20130416,TX,1.29,98.71,91.31,72.3,34.82,12.19,4/16/13,4/22/13,1
20130409,TX,0.44,99.56,89.44,69.35,29.91,11.56,4/9/13,4/15/13,1
20130402,TX,1.4,98.6,88.21,65.44,32.95,11.81,4/2/13,4/8/13,1
20130326,TX,1.4,98.6,87.26,62.02,29.74,10.54,3/26/13,4/1/13,1
20130319,TX,3.64,96.36,85.02,59.53,28.3,9.88,3/19/13,3/25/13,1
20130312,TX,11.53,88.47,76.8,54.04,23.41,8.57,3/12/13,3/18/13,1
20130305,TX,11.15,88.85,76.29,55.62,23.86,7.41,3/5/13,3/11/13,1
20130226,TX,11.29,88.71,75.11,49.85,22.02,5.17,2/26/13,3/4/13,1
20130219,TX,12.01,87.99,73.58,49.06,25.8,7.89,2/19/13,2/25/13,1
20130212,TX,10.84,89.16,75.62,50.05,24.83,7.79,2/12/13,2/18/13,1
20130205,TX,9.52,90.48,77.26,52.64,23.72,7.79,2/5/13,2/11/13,1
20130129,TX,10.38,89.62,76.15,51.2,22.12,6.57,1/29/13,2/4/13,1
20130122,TX,9.48,90.52,74.01,50.49,21.22,6.72,1/22/13,1/28/13,1
20130115,TX,9.48,90.52,74.01,50.49,20.84,6.72,1/15/13,1/21/13,1
20130108,TX,4.29,95.71,83.78,65.85,34.79,11.41,1/8/13,1/14/13,1
20130101,TX,3.04,96.96,87,65.39,35.03,11.96,1/1/13,1/7/13,1
20121225,TX,4.54,95.46,88.31,64.13,34.48,10.32,12/25/12,12/31/12,1
20121218,TX,4.54,95.46,88.31,64.13,33.95,9.89,12/18/12,12/24/12,1
20121211,TX,5.91,94.09,87.72,65.04,32.22,8.45,12/11/12,12/17/12,1
20121204,TX,6.16,93.84,82.2,59.27,27.4,8.45,12/4/12,12/10/12,1
20121127,TX,6.16,93.84,80.51,54.47,24.5,7.63,11/27/12,12/3/12,1
20121120,TX,8.65,91.35,75.84,49.09,23.06,7.66,11/20/12,11/26/12,1
20121113,TX,10.54,89.46,69.59,36.99,18.92,6.12,11/13/12,11/19/12,1
20121106,TX,15.44,84.56,59.9,33.55,16.98,4.68,11/6/12,11/12/12,1
20121030,TX,15.36,84.64,57.86,31.61,16.23,3.67,10/30/12,11/5/12,1
20121023,TX,14.09,85.91,61.57,31.27,15.7,3.2,10/23/12,10/29/12,1
20121016,TX,17.08,82.92,62.47,31.26,15.8,3.2,10/16/12,10/22/12,1
20121009,TX,16.5,83.5,65.38,31.79,15.88,3.23,10/9/12,10/15/12,1
20121002,TX,16.69,83.31,65.97,32.55,16.16,3.23,10/2/12,10/8/12,1
20120925,TX,9.13,90.87,78.73,57.41,24.91,5.18,9/25/12,10/1/12,1
20120918,TX,11.28,88.72,76.12,51.82,22.9,4.88,9/18/12,9/24/12,1
20120911,TX,7.26,92.74,76.5,52.1,23.13,4.8,9/11/12,9/17/12,1
20120904,TX,10.31,89.69,72.4,44.2,21.13,3.57,9/4/12,9/10/12,1
20120828,TX,10.21,89.79,72.49,39.55,14.87,3.21,8/28/12,9/3/12,1
20170829,WY,75.42,24.58,2.2,0.34,0,0,8/29/17,9/4/17,1
20170822,WY,85.93,14.07,2.2,0.34,0,0,8/22/17,8/28/17,1
20170815,WY,85.93,14.07,2.2,0.34,0,0,8/15/17,8/21/17,1
20170808,WY,81.43,18.57,2.25,0.2,0,0,8/8/17,8/14/17,1
20170801,WY,74.39,25.61,5.01,1.19,0,0,8/1/17,8/7/17,1
20170725,WY,74.38,25.62,5.01,1.19,0,0,7/25/17,7/31/17,1
20170718,WY,76.43,23.57,2.96,1.19,0,0,7/18/17,7/24/17,1
20170711,WY,76.46,23.54,2.96,1.19,0,0,7/11/17,7/17/17,1
20170704,WY,79.25,20.75,2.96,0,0,0,7/4/17,7/10/17,1
20170627,WY,89.71,10.29,2.17,0,0,0,6/27/17,7/3/17,1
20170620,WY,94.83,5.17,0,0,0,0,6/20/17,6/26/17,1
20170613,WY,96.01,3.99,0,0,0,0,6/13/17,6/19/17,1
20170606,WY,92.25,7.75,0,0,0,0,6/6/17,6/12/17,1
20170530,WY,92.77,7.23,0.12,0,0,0,5/30/17,6/5/17,1
20170523,WY,93.04,6.96,0.12,0,0,0,5/23/17,5/29/17,1
20170516,WY,92.01,7.99,0.12,0,0,0,5/16/17,5/22/17,1
20170509,WY,91.21,8.79,0.12,0,0,0,5/9/17,5/15/17,1
20170502,WY,91.21,8.79,0.12,0,0,0,5/2/17,5/8/17,1
20170425,WY,81.49,18.51,7.89,0,0,0,4/25/17,5/1/17,1
20170418,WY,81.36,18.64,8.2,0,0,0,4/18/17,4/24/17,1
20170411,WY,85.65,14.35,8.2,0,0,0,4/11/17,4/17/17,1
20170404,WY,84.9,15.1,9.33,0,0,0,4/4/17,4/10/17,1
20170328,WY,84.9,15.1,9.41,0,0,0,3/28/17,4/3/17,1
20170321,WY,84.9,15.1,9.41,0,0,0,3/21/17,3/27/17,1
20170314,WY,84.9,15.1,9.41,0,0,0,3/14/17,3/20/17,1
20170307,WY,85.14,14.86,9.33,0,0,0,3/7/17,3/13/17,1
20170228,WY,85.14,14.86,9.33,0,0,0,2/28/17,3/6/17,1
20170221,WY,85.14,14.86,9.33,0,0,0,2/21/17,2/27/17,1
20170214,WY,85.14,14.86,9.33,0,0,0,2/14/17,2/20/17,1
20170207,WY,85.14,14.86,9.34,0,0,0,2/7/17,2/13/17,1
20170131,WY,85.14,14.86,9.34,0,0,0,1/31/17,2/6/17,1
20170124,WY,76.55,23.45,9.34,0.72,0,0,1/24/17,1/30/17,1
20170117,WY,75.38,24.62,9.34,0.72,0,0,1/17/17,1/23/17,1
20170110,WY,75.38,24.62,9.34,0.72,0,0,1/10/17,1/16/17,1
20170103,WY,60.98,39.02,15.58,0.72,0,0,1/3/17,1/9/17,1
20161227,WY,60.98,39.02,15.58,1.59,0,0,12/27/16,1/2/17,1
20161220,WY,60.94,39.06,15.58,2.53,0,0,12/20/16,12/26/16,1
20161213,WY,56.04,43.96,15.58,2.53,0,0,12/13/16,12/19/16,1
20161206,WY,56.01,43.99,15.58,2.53,0,0,12/6/16,12/12/16,1
20161129,WY,56.01,43.99,14.11,1.73,0,0,11/29/16,12/5/16,1
20161122,WY,56.01,43.99,14.11,1.73,0,0,11/22/16,11/28/16,1
20161115,WY,56.01,43.99,14.11,1.73,0,0,11/15/16,11/21/16,1
20161108,WY,59.1,40.9,7.78,1.73,0,0,11/8/16,11/14/16,1
20161101,WY,55.92,44.08,9.47,1.73,0,0,11/1/16,11/7/16,1
20161025,WY,62.93,37.07,9.47,1.73,0,0,10/25/16,10/31/16,1
20161018,WY,62.95,37.05,9.23,1.73,0,0,10/18/16,10/24/16,1
20161011,WY,61.01,38.99,12.66,1.73,0,0,10/11/16,10/17/16,1
20161004,WY,52.75,47.25,19.64,6.69,0,0,10/4/16,10/10/16,1
20160927,WY,41.39,58.61,24.4,9.97,0,0,9/27/16,10/3/16,1
20160920,WY,36.59,63.41,29.72,11.06,0,0,9/20/16,9/26/16,1
20160913,WY,36.87,63.13,29.55,10.82,0,0,9/13/16,9/19/16,1
20160906,WY,43.55,56.45,29.95,13.69,0.01,0,9/6/16,9/12/16,1
20160830,WY,43.63,56.37,29.95,9.06,2.63,0,8/30/16,9/5/16,1
20160823,WY,42.67,57.33,19.68,9.06,2.63,0,8/23/16,8/29/16,1
20160816,WY,44.49,55.51,19.83,8.96,3.68,0,8/16/16,8/22/16,1
20160809,WY,44.49,55.51,20.07,8.96,3.68,0,8/9/16,8/15/16,1
20160802,WY,42.25,57.75,20.21,8.36,3.68,0,8/2/16,8/8/16,1
20160726,WY,44.56,55.44,20.74,8.85,4.77,0,7/26/16,8/1/16,1
20160719,WY,56.68,43.32,16.99,7.81,4.77,0,7/19/16,7/25/16,1
20160712,WY,66.65,33.35,12.84,4.77,0.82,0,7/12/16,7/18/16,1
20160705,WY,68.72,31.28,12.84,4.77,0.82,0,7/5/16,7/11/16,1
20160628,WY,68.74,31.26,12.84,4.77,0.82,0,6/28/16,7/4/16,1
20160621,WY,70.64,29.36,10.89,3.2,0,0,6/21/16,6/27/16,1
20160614,WY,72.57,27.43,10.26,0.96,0,0,6/14/16,6/20/16,1
20160607,WY,76.97,23.03,9.95,0.96,0,0,6/7/16,6/13/16,1
20160531,WY,80.72,19.28,4.77,0,0,0,5/31/16,6/6/16,1
20160524,WY,84.46,15.54,4.77,1.04,0,0,5/24/16,5/30/16,1
20160517,WY,83.47,16.53,4.77,1.04,0,0,5/17/16,5/23/16,1
20160510,WY,81.36,18.64,5.86,1.73,0,0,5/10/16,5/16/16,1
20160503,WY,71.53,28.47,6.85,1.73,0,0,5/3/16,5/9/16,1
20160426,WY,60.4,39.6,6.85,1.73,0,0,4/26/16,5/2/16,1
20160419,WY,60.77,39.23,6.85,1.73,0,0,4/19/16,4/25/16,1
20160412,WY,60.95,39.05,6.4,1.73,0,0,4/12/16,4/18/16,1
20160405,WY,52.74,47.26,6.72,1.73,0,0,4/5/16,4/11/16,1
20160329,WY,26.34,73.66,13.78,2.15,0,0,3/29/16,4/4/16,1
20160322,WY,24.2,75.8,13.78,2.15,0,0,3/22/16,3/28/16,1
20160315,WY,23.93,76.07,13.78,2.15,0,0,3/15/16,3/21/16,1
20160308,WY,24.15,75.85,13.78,2.15,0,0,3/8/16,3/14/16,1
20160301,WY,22.96,77.04,13.73,2.15,0,0,3/1/16,3/7/16,1
20160223,WY,23,77,12.97,1.18,0,0,2/23/16,2/29/16,1
20160216,WY,22.62,77.38,12.65,0,0,0,2/16/16,2/22/16,1
20160209,WY,22.62,77.38,12.65,0,0,0,2/9/16,2/15/16,1
20160202,WY,22.62,77.38,12.65,0,0,0,2/2/16,2/8/16,1
20160126,WY,22.57,77.43,12.65,0,0,0,1/26/16,2/1/16,1
20160119,WY,22.57,77.43,12.65,0,0,0,1/19/16,1/25/16,1
20160112,WY,31.34,68.66,11.43,0,0,0,1/12/16,1/18/16,1
20160105,WY,31.37,68.63,7.95,0,0,0,1/5/16,1/11/16,1
20151229,WY,38.46,61.54,4.25,0,0,0,12/29/15,1/4/16,1
20151222,WY,38.46,61.54,4.25,0,0,0,12/22/15,12/28/15,1
20151215,WY,38.46,61.54,0.09,0,0,0,12/15/15,12/21/15,1
20151208,WY,38.42,61.58,0.09,0,0,0,12/8/15,12/14/15,1
20151201,WY,38.42,61.58,0.09,0,0,0,12/1/15,12/7/15,1
20151124,WY,36.8,63.2,0.48,0,0,0,11/24/15,11/30/15,1
20151117,WY,36.8,63.2,0.48,0,0,0,11/17/15,11/23/15,1
20151110,WY,43.7,56.3,0.48,0,0,0,11/10/15,11/16/15,1
20151103,WY,43.7,56.3,0.48,0,0,0,11/3/15,11/9/15,1
20151027,WY,50.89,49.11,0.48,0,0,0,10/27/15,11/2/15,1
20151020,WY,46.76,53.24,0.48,0,0,0,10/20/15,10/26/15,1
20151013,WY,64.19,35.81,0.48,0,0,0,10/13/15,10/19/15,1
20151006,WY,64.19,35.81,0.48,0,0,0,10/6/15,10/12/15,1
20150929,WY,60.81,39.19,0.48,0,0,0,9/29/15,10/5/15,1
20150922,WY,72.41,27.59,0.48,0,0,0,9/22/15,9/28/15,1
20150915,WY,81.3,18.7,0.8,0,0,0,9/15/15,9/21/15,1
20150908,WY,81.3,18.7,0.84,0,0,0,9/8/15,9/14/15,1
20150901,WY,81.3,18.7,0.84,0,0,0,9/1/15,9/7/15,1
20150825,WY,81.18,18.82,0.84,0,0,0,8/25/15,8/31/15,1
20150818,WY,81.65,18.35,0.51,0,0,0,8/18/15,8/24/15,1
20150811,WY,81.65,18.35,0.51,0,0,0,8/11/15,8/17/15,1
20150804,WY,81.65,18.35,0.54,0,0,0,8/4/15,8/10/15,1
20150728,WY,81.65,18.35,0.54,0,0,0,7/28/15,8/3/15,1
20150721,WY,81.65,18.35,0.54,0,0,0,7/21/15,7/27/15,1
20150714,WY,81.65,18.35,0.54,0,0,0,7/14/15,7/20/15,1
20150707,WY,72.21,27.79,0.54,0,0,0,7/7/15,7/13/15,1
20150630,WY,72.21,27.79,0.54,0,0,0,6/30/15,7/6/15,1
20150623,WY,72.21,27.79,0.54,0,0,0,6/23/15,6/29/15,1
20150616,WY,72.21,27.79,0.54,0,0,0,6/16/15,6/22/15,1
20150609,WY,72.21,27.79,0.54,0,0,0,6/9/15,6/15/15,1
20150602,WY,72.21,27.79,0.54,0,0,0,6/2/15,6/8/15,1
20150526,WY,71.71,28.29,0.54,0,0,0,5/26/15,6/1/15,1
20150519,WY,66.4,33.6,13.74,0,0,0,5/19/15,5/25/15,1
20150512,WY,65.53,34.47,14.29,1.16,0,0,5/12/15,5/18/15,1
20150505,WY,65.99,34.01,14.31,1.19,0,0,5/5/15,5/11/15,1
20150428,WY,66.54,33.46,14.31,1.19,0,0,4/28/15,5/4/15,1
20150421,WY,66.62,33.38,14.31,1.19,0,0,4/21/15,4/27/15,1
20150414,WY,63.09,36.91,14.39,1.19,0,0,4/14/15,4/20/15,1
20150407,WY,69.7,30.3,7.6,0.75,0,0,4/7/15,4/13/15,1
20150331,WY,72.16,27.84,7.6,0.75,0,0,3/31/15,4/6/15,1
20150324,WY,72.16,27.84,7.6,0.04,0,0,3/24/15,3/30/15,1
20150317,WY,84.54,15.46,7.32,0.04,0,0,3/17/15,3/23/15,1
20150310,WY,84.54,15.46,7.32,0,0,0,3/10/15,3/16/15,1
20150303,WY,84.54,15.46,7.31,0,0,0,3/3/15,3/9/15,1
20150224,WY,84.54,15.46,7.31,0,0,0,2/24/15,3/2/15,1
20150217,WY,87.31,12.69,7.29,0,0,0,2/17/15,2/23/15,1
20150210,WY,87.31,12.69,0,0,0,0,2/10/15,2/16/15,1
20150203,WY,92.48,7.52,0,0,0,0,2/3/15,2/9/15,1
20150127,WY,92.81,7.19,0,0,0,0,1/27/15,2/2/15,1
20150120,WY,97.56,2.44,0,0,0,0,1/20/15,1/26/15,1
20150113,WY,97.56,2.44,0,0,0,0,1/13/15,1/19/15,1
20150106,WY,97.56,2.44,0,0,0,0,1/6/15,1/12/15,1
20141230,WY,97.56,2.44,0,0,0,0,12/30/14,1/5/15,1
20141223,WY,97.56,2.44,0,0,0,0,12/23/14,12/29/14,1
20141216,WY,97.56,2.44,0,0,0,0,12/16/14,12/22/14,1
20141209,WY,97.56,2.44,0,0,0,0,12/9/14,12/15/14,1
20141202,WY,97.56,2.44,0,0,0,0,12/2/14,12/8/14,1
20141125,WY,97.56,2.44,0,0,0,0,11/25/14,12/1/14,1
20141118,WY,97.56,2.44,0,0,0,0,11/18/14,11/24/14,1
20141111,WY,97.56,2.44,0,0,0,0,11/11/14,11/17/14,1
20141104,WY,97.56,2.44,0,0,0,0,11/4/14,11/10/14,1
20141028,WY,97.56,2.44,0,0,0,0,10/28/14,11/3/14,1
20141021,WY,97.56,2.44,0,0,0,0,10/21/14,10/27/14,1
20141014,WY,97.56,2.44,0,0,0,0,10/14/14,10/20/14,1
20141007,WY,97.56,2.44,0,0,0,0,10/7/14,10/13/14,1
20140930,WY,97.56,2.44,0,0,0,0,9/30/14,10/6/14,1
20140923,WY,95.87,4.13,0.65,0,0,0,9/23/14,9/29/14,1
20140916,WY,95.86,4.14,0.65,0,0,0,9/16/14,9/22/14,1
20140909,WY,95.86,4.14,0.65,0,0,0,9/9/14,9/15/14,1
20140902,WY,95.86,4.14,0.65,0,0,0,9/2/14,9/8/14,1
20140826,WY,90.65,9.35,3.41,0,0,0,8/26/14,9/1/14,1
20140819,WY,90.65,9.35,3.55,0,0,0,8/19/14,8/25/14,1
20140812,WY,90.65,9.35,3.59,0,0,0,8/12/14,8/18/14,1
20140805,WY,90.64,9.36,3.59,0,0,0,8/5/14,8/11/14,1
20140729,WY,90.64,9.36,3.59,0,0,0,7/29/14,8/4/14,1
20140722,WY,90.64,9.36,0,0,0,0,7/22/14,7/28/14,1
20140715,WY,90.64,9.36,0,0,0,0,7/15/14,7/21/14,1
20140708,WY,90.64,9.36,0,0,0,0,7/8/14,7/14/14,1
20140701,WY,90.64,9.36,0,0,0,0,7/1/14,7/7/14,1
20140624,WY,90.64,9.36,0,0,0,0,6/24/14,6/30/14,1
20140617,WY,90.64,9.36,0,0,0,0,6/17/14,6/23/14,1
20140610,WY,97.17,2.83,0,0,0,0,6/10/14,6/16/14,1
20140603,WY,97.17,2.83,0,0,0,0,6/3/14,6/9/14,1
20140527,WY,97.19,2.81,0,0,0,0,5/27/14,6/2/14,1
20140520,WY,97.19,2.81,0,0,0,0,5/20/14,5/26/14,1
20140513,WY,97.19,2.81,0,0,0,0,5/13/14,5/19/14,1
20140506,WY,97.19,2.81,0,0,0,0,5/6/14,5/12/14,1
20140429,WY,97.19,2.81,0,0,0,0,4/29/14,5/5/14,1
20140422,WY,97.19,2.81,0,0,0,0,4/22/14,4/28/14,1
20140415,WY,97.19,2.81,0,0,0,0,4/15/14,4/21/14,1
20140408,WY,84.55,15.45,0,0,0,0,4/8/14,4/14/14,1
20140401,WY,83,17,0,0,0,0,4/1/14,4/7/14,1
20140325,WY,83,17,0,0,0,0,3/25/14,3/31/14,1
20140318,WY,83,17,0.17,0,0,0,3/18/14,3/24/14,1
20140311,WY,72.29,27.71,0.17,0,0,0,3/11/14,3/17/14,1
20140304,WY,69.92,30.08,0.17,0,0,0,3/4/14,3/10/14,1
20140225,WY,69.85,30.15,0.17,0,0,0,2/25/14,3/3/14,1
20140218,WY,69.85,30.15,0.17,0,0,0,2/18/14,2/24/14,1
20140211,WY,56.26,43.74,4.91,0,0,0,2/11/14,2/17/14,1
20140204,WY,46.84,53.16,6.08,0,0,0,2/4/14,2/10/14,1
20140128,WY,46.84,53.16,6.08,0,0,0,1/28/14,2/3/14,1
20140121,WY,46.84,53.16,6.08,0,0,0,1/21/14,1/27/14,1
20140114,WY,46.84,53.16,6.08,0,0,0,1/14/14,1/20/14,1
20140107,WY,45.84,54.16,6.18,0,0,0,1/7/14,1/13/14,1
20131231,WY,45.84,54.16,6.18,0,0,0,12/31/13,1/6/14,1
20131224,WY,45.84,54.16,6.18,0,0,0,12/24/13,12/30/13,1
20131217,WY,44.75,55.25,6.18,0,0,0,12/17/13,12/23/13,1
20131210,WY,44.75,55.25,6.18,0,0,0,12/10/13,12/16/13,1
20131203,WY,35.67,64.33,6.12,0,0,0,12/3/13,12/9/13,1
20131126,WY,35.67,64.33,6.12,0,0,0,11/26/13,12/2/13,1
20131119,WY,35.67,64.33,6.12,0,0,0,11/19/13,11/25/13,1
20131112,WY,35.67,64.33,6.12,0,0,0,11/12/13,11/18/13,1
20131105,WY,35.7,64.3,6.09,0,0,0,11/5/13,11/11/13,1
20131029,WY,35.19,64.81,16.33,0.44,0,0,10/29/13,11/4/13,1
20131022,WY,35.19,64.81,16.33,0.44,0,0,10/22/13,10/28/13,1
20131015,WY,31,69,38.93,2.71,0,0,10/15/13,10/21/13,1
20131008,WY,29.27,70.73,41.78,5.71,0,0,10/8/13,10/14/13,1
20131001,WY,15.72,84.28,57.27,22.14,2.85,0,10/1/13,10/7/13,1
20130924,WY,13.5,86.5,74.75,30.31,10.79,0,9/24/13,9/30/13,1
20130917,WY,13.43,86.57,74.79,30.35,11.19,0,9/17/13,9/23/13,1
20130910,WY,7.51,92.49,79.88,47.95,15.06,0,9/10/13,9/16/13,1
20130903,WY,6.42,93.58,83.63,47.95,15.06,0,9/3/13,9/9/13,1
20130827,WY,6.42,93.58,85.26,49.65,16.1,0,8/27/13,9/2/13,1
20130820,WY,6.42,93.58,85.26,50.85,16.72,0,8/20/13,8/26/13,1
20130813,WY,5.79,94.21,83.92,51.65,17.75,0,8/13/13,8/19/13,1
20130806,WY,6.18,93.82,81.85,51.81,18.44,0,8/6/13,8/12/13,1
20130730,WY,4.29,95.71,82.88,52.13,18.44,0,7/30/13,8/5/13,1
20130723,WY,4.29,95.71,83.1,48.95,16.57,0,7/23/13,7/29/13,1
20130716,WY,4.29,95.71,83.1,48.95,12.69,0,7/16/13,7/22/13,1
20130709,WY,4.29,95.71,83.1,48.95,12.69,0,7/9/13,7/15/13,1
20130702,WY,1.24,98.76,85.61,46.96,12.69,0,7/2/13,7/8/13,1
20130625,WY,1.24,98.76,85.6,46.9,12.71,0,6/25/13,7/1/13,1
20130618,WY,0,100,91.97,47.06,7.84,0,6/18/13,6/24/13,1
20130611,WY,0,100,91.04,47.06,7.84,0,6/11/13,6/17/13,1
20130604,WY,0,100,91.04,47.37,7.84,0,6/4/13,6/10/13,1
20130528,WY,0,100,92.55,77.14,13.87,0,5/28/13,6/3/13,1
20130521,WY,0,100,92.55,77.14,13.87,0,5/21/13,5/27/13,1
20130514,WY,0,100,91.85,78.38,13.87,0,5/14/13,5/20/13,1
20130507,WY,0,100,92.65,78.73,13.86,0,5/7/13,5/13/13,1
20130430,WY,0,100,93.58,81.7,15.09,0,4/30/13,5/6/13,1
20130423,WY,0,100,93.58,81.7,30.35,0,4/23/13,4/29/13,1
20130416,WY,0,100,93.56,82.66,39.66,0,4/16/13,4/22/13,1
20130409,WY,0,100,93.56,83.35,54.01,9.31,4/9/13,4/15/13,1
20130402,WY,0,100,93.56,83.69,54.87,10.1,4/2/13,4/8/13,1
20130326,WY,0,100,93.56,83.69,54.59,10.1,3/26/13,4/1/13,1
20130319,WY,0,100,93.52,83.65,54.7,10.1,3/19/13,3/25/13,1
20130312,WY,0,100,93.52,83.65,54.7,10.1,3/12/13,3/18/13,1
20130305,WY,0,100,93.54,83.64,54.74,10.1,3/5/13,3/11/13,1
20130226,WY,0,100,93.56,83.64,56.71,10.1,2/26/13,3/4/13,1
20130219,WY,0,100,93.58,83.64,56.71,10.1,2/19/13,2/25/13,1
20130212,WY,0,100,93.58,83.64,56.55,10.51,2/12/13,2/18/13,1
20130205,WY,0,100,96.12,86.22,64.14,10.51,2/5/13,2/11/13,1
20130129,WY,0,100,96.12,86.22,64.14,10.51,1/29/13,2/4/13,1
20130122,WY,0,100,96.12,86.22,64.14,10.51,1/22/13,1/28/13,1
20130115,WY,0,100,96.12,86.22,64.14,10.51,1/15/13,1/21/13,1
20130108,WY,0,100,96.12,86.03,64.23,10.51,1/8/13,1/14/13,1
20130101,WY,0,100,96.15,86.03,64.23,10.51,1/1/13,1/7/13,1
20121225,WY,0,100,96.15,86.03,64.23,10.51,12/25/12,12/31/12,1
20121218,WY,0,100,96.15,86.03,64.23,10.51,12/18/12,12/24/12,1
20121211,WY,0,100,96.15,86.03,55.9,10.1,12/11/12,12/17/12,1
20121204,WY,0,100,97.75,86.16,55.9,10.1,12/4/12,12/10/12,1
20121127,WY,0,100,97.77,86.16,55.9,10.1,11/27/12,12/3/12,1
20121120,WY,0,100,97.77,86.16,55.16,7.61,11/20/12,11/26/12,1
20121113,WY,0,100,97.77,86.16,55.16,7.61,11/13/12,11/19/12,1
20121106,WY,0,100,97.77,86.23,56.98,7.61,11/6/12,11/12/12,1
20121030,WY,0,100,97.77,86.23,56.98,7.61,10/30/12,11/5/12,1
20121023,WY,0,100,97.77,86.4,59.77,7.61,10/23/12,10/29/12,1
20121016,WY,0,100,97.92,86.49,57.36,7.61,10/16/12,10/22/12,1
20121009,WY,0,100,97.96,86.52,57.36,7.61,10/9/12,10/15/12,1
20121002,WY,0,100,98.01,86.55,57.93,7.64,10/2/12,10/8/12,1
20120925,WY,0,100,98.01,87.3,58.34,2.72,9/25/12,10/1/12,1
20120918,WY,0,100,97.92,87.3,58.35,2.7,9/18/12,9/24/12,1
20120911,WY,0,100,97.89,87.25,58.48,2.7,9/11/12,9/17/12,1
20120904,WY,0,100,97.91,87.53,58.48,2.62,9/4/12,9/10/12,1
20120828,WY,0,100,94.87,81.85,37.05,0,8/28/12,9/3/12,1
